X,Y,OBJECTID,ASSETID,TREEID,ASSETCODE,OWNER,INSTYR,INSTYRCONF,MAT,MATCONF,LOCGEN,HRMINTRST,WIRES,SP_SCIEN,SP_COMM,DBH,SIZE2UNIT,SIZE2CONF,ASSETSTAT,INSTDATE,LOCATION,MAINTBY,FCODE,ADDDATE,MODDATE,SDATE,SOURCE,SACC
-63.5839233839999,44.6435185290001,9556614,TRE141920,TRE141920,TRE,,,,WOOD,,OSP,Y,,TIEU2,TIEU2,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:41+00,2021/01/20 03:59:59+00,,IN
-63.582531676,44.6438423920001,9556615,TRE142071,TRE142071,TRE,,,,WOOD,,OSP,Y,,TIEU2,TIEU2,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:42+00,2021/01/20 03:59:59+00,,IN
-63.583381597,44.6434640790001,9556616,TRE142066,TRE142066,TRE,,,,WOOD,,OSP,Y,,MASO,MASO,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:17+00,2021/01/20 03:59:59+00,,IN
-63.583790833,44.6429484400001,9556617,TRE141959,TRE141959,TRE,,,,WOOD,,OSP,Y,,MASO,MASO,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:36+00,2021/01/20 03:59:59+00,,IN
-63.5807018629999,44.6430784280001,9556618,TRE142373,TRE142373,TRE,,,,WOOD,,OSP,Y,,PICE2,PICE2,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 16:07:01+00,2021/01/20 03:59:59+00,,IN
-63.583797384,44.643533742,9556619,TRE141940,TRE141940,TRE,,,,WOOD,,OSP,Y,,FASYP,FASYP,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:12+00,2021/01/20 03:59:59+00,,IN
-63.583229102,44.641768293,9556620,TRE141988,TRE141988,TRE,,,,WOOD,,OSP,Y,,AREL,AREL,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:36+00,2021/01/20 03:59:59+00,,IN
-63.580821505,44.643363229,9556621,TRE141981,TRE141981,TRE,,,,WOOD,,OSP,Y,,TIEU2,TIEU2,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:15+00,2021/01/20 03:59:59+00,,IN
-63.581313366,44.643327023,9556622,TRE142259,TRE142259,TRE,,,,WOOD,,OSP,Y,,ULAM_P,ULAM_P,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:45+00,2021/01/20 03:59:59+00,,IN
-63.58181408,44.6435070650001,9556623,TRE142015,TRE142015,TRE,,,,WOOD,,OSP,Y,,SOAU,SOAU,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:23+00,2021/01/20 03:59:59+00,,IN
-63.581685448,44.6423215950001,9556624,TRE142152,TRE142152,TRE,,,,WOOD,,OSP,Y,,TIEU2,TIEU2,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:12+00,2021/01/20 03:59:59+00,,IN
-63.58096927,44.642115425,9556625,TRE142078,TRE142078,TRE,,,,WOOD,,OSP,Y,,ACPL,ACPL,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:12+00,2021/01/20 03:59:59+00,,IN
-63.582263505,44.64311852,9556626,TRE142184,TRE142184,TRE,,,,WOOD,,OSP,Y,,BEAL,BEAL,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:44+00,2021/01/20 03:59:59+00,,IN
-63.583468367,44.6430213570001,9556627,TRE142264,TRE142264,TRE,,,,WOOD,,OSP,Y,,CEJA,CEJA,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:18+00,2021/01/20 03:59:59+00,,IN
-63.581936387,44.64397316,9556628,TRE142177,TRE142177,TRE,,,,WOOD,,OSP,Y,,FASY,FASY,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:09+00,2021/01/20 03:59:59+00,,IN
-63.5835145849999,44.6420671390001,9556629,TRE142044,TRE142044,TRE,,,,WOOD,,OSP,Y,,ULGL,ULGL,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:15+00,2021/01/20 03:59:59+00,,IN
-63.5804790879999,44.6428976620001,9556630,TRE141972,TRE141972,TRE,,,,WOOD,,OSP,Y,,AMCA,AM,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:41+00,2021/01/20 03:59:59+00,,IN
-63.5807461479999,44.642944948,9556631,TRE141963,TRE141963,TRE,,,,WOOD,,OSP,Y,,ACPA_B,ACPA_B,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:30+00,2021/01/20 03:59:59+00,,IN
-63.582072766,44.643122643,9556632,TRE141869,TRE141869,TRE,,,,WOOD,,OSP,Y,,ULGL,ULGL,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:15+00,2021/01/20 03:59:59+00,,IN
-63.583637725,44.642310294,9556633,TRE142126,TRE142126,TRE,,,,WOOD,,OSP,Y,,CROX,CROX,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:34+00,2021/01/20 03:59:59+00,,IN
-63.580770527,44.6438346040001,9556634,TRE142198,TRE142198,TRE,,,,WOOD,,OSP,Y,,AEHI,AEHI,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:18+00,2021/01/20 03:59:59+00,,IN
-63.580828872,44.643905659,9556635,TRE142137,TRE142137,TRE,,,,WOOD,,OSP,Y,,ULGL,ULGL,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:26+00,2021/01/20 03:59:59+00,,IN
-63.581591611,44.642637855,9556636,TRE142360,TRE142360,TRE,,,,WOOD,,OSP,Y,,CHPI,CHPI,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 16:07:01+00,2021/01/20 03:59:59+00,,IN
-63.5817854919999,44.641900417,9556637,TRE142250,TRE142250,TRE,,,,WOOD,,OSP,Y,,ACPS,ACPS,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:49+00,2021/01/20 03:59:59+00,,IN
-63.583780025,44.642829986,9556638,TRE141873,TRE141873,TRE,,,,WOOD,,OSP,Y,,TIEU2,TIEU2,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:28+00,2021/01/20 03:59:59+00,,IN
-63.5807873379999,44.6431151840001,9556639,TRE142323,TRE142323,TRE,,,,WOOD,,OSP,Y,,PINI,PINI,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 16:06:57+00,2021/01/20 03:59:59+00,,IN
-63.582732995,44.64324372,9556640,TRE142084,TRE142084,TRE,,,,WOOD,,OSP,Y,,CROX,CROX,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:42+00,2021/01/20 03:59:59+00,,IN
-63.584058727,44.643509819,9556641,TRE142268,TRE142268,TRE,,,,WOOD,,OSP,Y,,TIAM,TIAM,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:28+00,2021/01/20 03:59:59+00,,IN
-63.581289628,44.6425598010001,9556642,TRE142173,TRE142173,TRE,,,,WOOD,,OSP,Y,,SOAU,SOAU,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:44+00,2021/01/20 03:59:59+00,,IN
-63.5812030719999,44.6433216500001,9556643,TRE141915,TRE141915,TRE,,,,WOOD,,OSP,Y,,ULGL,ULGL,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:45+00,2021/01/20 03:59:59+00,,IN
-63.584000712,44.643204643,9556644,TRE142269,TRE142269,TRE,,,,WOOD,,OSP,Y,,TIAM,TIAM,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:28+00,2021/01/20 03:59:59+00,,IN
-63.581077907,44.6426383400001,9556645,TRE142345,TRE142345,TRE,,,,WOOD,,OSP,Y,,CHPI,CHPI,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 16:06:59+00,2021/01/20 03:59:59+00,,IN
-63.583686577,44.643555319,9556646,TRE142023,TRE142023,TRE,,,,WOOD,,OSP,Y,,BEAL,BEAL,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:47+00,2021/01/20 03:59:59+00,,IN
-63.582288002,44.643986989,9556647,TRE142299,TRE142299,TRE,,,,WOOD,,OSP,Y,,TIEU2,TIEU2,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:35+00,2021/01/20 03:59:59+00,,IN
-63.581411902,44.644203605,9556648,TRE142154,TRE142154,TRE,,,,WOOD,,OSP,Y,,TIEU2,TIEU2,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:26+00,2021/01/20 03:59:59+00,,IN
-63.582417526,44.6419633610001,9556649,TRE142053,TRE142053,TRE,,,,WOOD,,OSP,Y,,QURU,QURU,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:08+00,2021/01/20 03:59:59+00,,IN
-63.5826827189999,44.642967377,9556650,TRE142183,TRE142183,TRE,,,,WOOD,,OSP,Y,,PLAC,PLAC,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:49+00,2021/01/20 03:59:59+00,,IN
-63.5835471309999,44.643572191,9556651,TRE142006,TRE142006,TRE,,,,WOOD,,OSP,Y,,ULPA,ULPA,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:15+00,2021/01/20 03:59:59+00,,IN
-63.583478841,44.6420076740001,9556652,TRE142037,TRE142037,TRE,,,,WOOD,,OSP,Y,,ULGL,ULGL,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:37+00,2021/01/20 03:59:59+00,,IN
-63.581677579,44.6432387180001,9556653,TRE142241,TRE142241,TRE,,,,WOOD,,OSP,Y,,COKO,COKO,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:18+00,2021/01/20 03:59:59+00,,IN
-63.5834619829999,44.6428938290001,9556654,TRE142028,TRE142028,TRE,,,,WOOD,,OSP,Y,,FASYP,FASYP,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:31+00,2021/01/20 03:59:59+00,,IN
-63.5807865749999,44.6429887800001,9556655,TRE141991,TRE141991,TRE,,,,WOOD,,OSP,Y,,ACPLSC,ACPLSC,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:36+00,2021/01/20 03:59:59+00,,IN
-63.583400922,44.642534868,9556656,TRE142206,TRE142206,TRE,,,,WOOD,,OSP,Y,,CROX,CROX,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:18+00,2021/01/20 03:59:59+00,,IN
-63.581987496,44.642260503,9556657,TRE142164,TRE142164,TRE,,,,WOOD,,OSP,Y,,ULAM,ULAM,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:34+00,2021/01/20 03:59:59+00,,IN
-63.580621911,44.6432630730001,9556658,TRE142281,TRE142281,TRE,,,,WOOD,,OSP,Y,,COKO,COKO,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:18+00,2021/01/20 03:59:59+00,,IN
-63.582012934,44.643931412,9556659,TRE142242,TRE142242,TRE,,,,WOOD,,OSP,Y,,BEAL,BEAL,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:27+00,2021/01/20 03:59:59+00,,IN
-63.5832709699999,44.6416900460001,9556660,TRE141899,TRE141899,TRE,,,,WOOD,,OSP,Y,,ULGL,ULGL,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:07+00,2021/01/20 03:59:59+00,,IN
-63.583223295,44.6416276960001,9556661,TRE142095,TRE142095,TRE,,,,WOOD,,OSP,Y,,MEGL_G,MEGL_G,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:17+00,2021/01/20 03:59:59+00,,IN
-63.580626278,44.642736707,9556662,TRE142191,TRE142191,TRE,,,,WOOD,,OSP,Y,,ULGL,ULGL,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:44+00,2021/01/20 03:59:59+00,,IN
-63.5825126,44.6430608370001,9556663,TRE142040,TRE142040,TRE,,,,WOOD,,OSP,Y,,SOAU,SOAU,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:12+00,2021/01/20 03:59:59+00,,IN
-63.5806977619999,44.643692722,9556664,TRE142061,TRE142061,TRE,,,,WOOD,,OSP,Y,,ACPS,ACPS,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:32+00,2021/01/20 03:59:59+00,,IN
-63.583712514,44.64272191,9556665,TRE142010,TRE142010,TRE,,,,WOOD,,OSP,Y,,ULAM_P,ULAM_P,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:31+00,2021/01/20 03:59:59+00,,IN
-63.583307744,44.6432949480001,9556666,TRE141885,TRE141885,TRE,,,,WOOD,,OSP,Y,,SYRE,SYRE,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:20+00,2021/01/20 03:59:59+00,,IN
-63.5829031759999,44.642795876,9556667,TRE142047,TRE142047,TRE,,,,WOOD,,OSP,Y,,ULGL,ULGL,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:25+00,2021/01/20 03:59:59+00,,IN
-63.5816328229999,44.644127924,9556668,TRE141905,TRE141905,TRE,,,,WOOD,,OSP,Y,,TIEU2,TIEU2,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:45+00,2021/01/20 03:59:59+00,,IN
-63.5840876899999,44.643445974,9556669,TRE142069,TRE142069,TRE,,,,WOOD,,OSP,Y,,TIEU2,TIEU2,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:42+00,2021/01/20 03:59:59+00,,IN
-63.58282495,44.6429001440001,9556670,TRE141987,TRE141987,TRE,,,,WOOD,,OSP,Y,,ULAM_P,ULAM_P,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:12+00,2021/01/20 03:59:59+00,,IN
-63.584157316,44.6432985500001,9556671,TRE141941,TRE141941,TRE,,,,WOOD,,OSP,Y,,ULAM,ULAM,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:45+00,2021/01/20 03:59:59+00,,IN
-63.584131477,44.643516886,9556672,TRE142270,TRE142270,TRE,,,,WOOD,,OSP,Y,,TIAM,TIAM,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:28+00,2021/01/20 03:59:59+00,,IN
-63.581661014,44.6439476400001,9556673,TRE142236,TRE142236,TRE,,,,WOOD,,OSP,Y,,FASY,FASY,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:18+00,2021/01/20 03:59:59+00,,IN
-63.582640138,44.6438160000001,9556674,TRE141926,TRE141926,TRE,,,,WOOD,,OSP,Y,,ACRU,ACRU,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:11+00,2021/01/20 03:59:59+00,,IN
-63.581250493,44.6430636170001,9556675,TRE142246,TRE142246,TRE,,,,WOOD,,OSP,Y,,PIGL1,PIGL1,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:10+00,2021/01/20 03:59:59+00,,IN
-63.580643575,44.6429497250001,9556676,TRE142350,TRE142350,TRE,,,,WOOD,,OSP,Y,,CHPI,CHPI,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 16:07:00+00,2021/01/20 03:59:59+00,,IN
-63.5809465359999,44.6432320100001,9556677,TRE142331,TRE142331,TRE,,,,WOOD,,OSP,Y,,PICE2,PICE2,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 16:06:58+00,2021/01/20 03:59:59+00,,IN
-63.5810236299999,44.64313465,9556678,TRE142327,TRE142327,TRE,,,,WOOD,,OSP,Y,,TSCA,TSCA,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 16:06:58+00,2021/01/20 03:59:59+00,,IN
-63.583633053,44.6426169220001,9556679,TRE142038,TRE142038,TRE,,,,WOOD,,OSP,Y,,TIEU2,TIEU2,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:08+00,2021/01/20 03:59:59+00,,IN
-63.581914662,44.6419562520001,9556680,TRE141900,TRE141900,TRE,,,,WOOD,,OSP,Y,,MAPR,MAPR,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:39+00,2021/01/20 03:59:59+00,,IN
-63.5816719979999,44.6426946890001,9556681,TRE141927,TRE141927,TRE,,,,WOOD,,OSP,Y,,ACPA_B,ACPA_B,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:20+00,2021/01/20 03:59:59+00,,IN
-63.583038657,44.6436070180001,9556682,TRE141942,TRE141942,TRE,,,,WOOD,,OSP,Y,,CROX,CROX,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:22+00,2021/01/20 03:59:59+00,,IN
-63.5822547509999,44.6439080070001,9556683,TRE142088,TRE142088,TRE,,,,WOOD,,OSP,Y,,SAALT,SA,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:08+00,2021/01/20 03:59:59+00,,IN
-63.580458259,44.642728242,9556684,TRE142146,TRE142146,TRE,,,,WOOD,,OSP,Y,,COCO1,COCO1,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:12+00,2021/01/20 03:59:59+00,,IN
-63.5817784389999,44.643246844,9556685,TRE142232,TRE142232,TRE,,,,WOOD,,OSP,Y,,PRPE1,PRPE1,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:18+00,2021/01/20 03:59:59+00,,IN
-63.581046917,44.6430317410001,9556686,TRE141914,TRE141914,TRE,,,,WOOD,,OSP,Y,,THOC_S,THOC_S,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:28+00,2021/01/20 03:59:59+00,,IN
-63.583322059,44.6427065230001,9556687,TRE142203,TRE142203,TRE,,,,WOOD,,OSP,Y,,TIEU2,TIEU2,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:45+00,2021/01/20 03:59:59+00,,IN
-63.5808308009999,44.6436855060001,9556688,TRE142205,TRE142205,TRE,,,,WOOD,,OSP,Y,,TIEU2,TIEU2,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:45+00,2021/01/20 03:59:59+00,,IN
-63.583227113,44.643363476,9556689,TRE142065,TRE142065,TRE,,,,WOOD,,OSP,Y,,ACPLSC,ACPLSC,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:17+00,2021/01/20 03:59:59+00,,IN
-63.581526466,44.6424019610001,9556690,TRE142124,TRE142124,TRE,,,,WOOD,,OSP,Y,,SAALT,SAALT,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:26+00,2021/01/20 03:59:59+00,,IN
-63.581064437,44.643943682,9556691,TRE142229,TRE142229,TRE,,,,WOOD,,OSP,Y,,MOAL,MOAL,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:49+00,2021/01/20 03:59:59+00,,IN
-63.581505767,44.6438427260001,9556692,TRE141938,TRE141938,TRE,,,,WOOD,,OSP,Y,,MAAC,MAAC,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:45+00,2021/01/20 03:59:59+00,,IN
-63.5803906099999,44.6424250370001,9556693,TRE142051,TRE142051,TRE,,,,WOOD,,OSP,Y,,PIHE,PIHE,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:32+00,2021/01/20 03:59:59+00,,IN
-63.582561472,44.6419340080001,9556694,TRE142346,TRE142346,TRE,,,,WOOD,,OSP,Y,,CHPI,CHPI,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 16:07:00+00,2021/01/20 03:59:59+00,,IN
-63.5809180099999,44.6430355460001,9556695,TRE142141,TRE142141,TRE,,,,WOOD,,OSP,Y,,ACPA_B,ACPA_B,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:44+00,2021/01/20 03:59:59+00,,IN
-63.580779481,44.6424022960001,9556696,TRE142157,TRE142157,TRE,,,,WOOD,,OSP,Y,,MOAL_P,MOAL_P,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:34+00,2021/01/20 03:59:59+00,,IN
-63.583988318,44.643424667,9556697,TRE142307,TRE142307,TRE,,,,WOOD,,OSP,Y,,PIPU_P,PIPU_P,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 16:06:57+00,2021/01/20 03:59:59+00,,IN
-63.5816365869999,44.6425847040001,9556698,TRE142357,TRE142357,TRE,,,,WOOD,,OSP,Y,,CHPI,CHPI,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 16:07:00+00,2021/01/20 03:59:59+00,,IN
-63.5839107849999,44.642807761,9556699,TRE141913,TRE141913,TRE,,,,WOOD,,OSP,Y,,ULPA,ULPA,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:07+00,2021/01/20 03:59:59+00,,IN
-63.5829306689999,44.6422308190001,9556700,TRE141884,TRE141884,TRE,,,,WOOD,,OSP,Y,,COKO,COKO,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:39+00,2021/01/20 03:59:59+00,,IN
-63.583270017,44.643415668,9556701,TRE142248,TRE142248,TRE,,,,WOOD,,OSP,Y,,ACPLSC,ACPLSC,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:39+00,2021/01/20 03:59:59+00,,IN
-63.582481495,44.642865531,9556702,TRE142226,TRE142226,TRE,,,,WOOD,,OSP,Y,,ULPR,ULPR,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:10+00,2021/01/20 03:59:59+00,,IN
-63.5815518639999,44.6419669370001,9556703,TRE141993,TRE141993,TRE,,,,WOOD,,OSP,Y,,TIEU2,TIEU2,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:12+00,2021/01/20 03:59:59+00,,IN
-63.580716584,44.643017893,9556704,TRE142369,TRE142369,TRE,,,,WOOD,,OSP,Y,,CHPI_F,CHPI_F,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 16:07:01+00,2021/01/20 03:59:59+00,,IN
-63.581218639,44.644160518,9556705,TRE142351,TRE142351,TRE,,,,WOOD,,OSP,Y,,PINI,PINI,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 16:07:00+00,2021/01/20 03:59:59+00,,IN
-63.580618117,44.643340886,9556706,TRE142070,TRE142070,TRE,,,,WOOD,,OSP,Y,,ULGL,ULGL,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:37+00,2021/01/20 03:59:59+00,,IN
-63.582709999,44.6431656930001,9556707,TRE142087,TRE142087,TRE,,,,WOOD,,OSP,Y,,CRMO_T,CRMO_T,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:12+00,2021/01/20 03:59:59+00,,IN
-63.580498526,44.642795736,9556708,TRE141902,TRE141902,TRE,,,,WOOD,,OSP,Y,,CECA,CECA,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:20+00,2021/01/20 03:59:59+00,,IN
-63.5840974499999,44.6431707620001,9556709,TRE142272,TRE142272,TRE,,,,WOOD,,OSP,Y,,TIAM,TIAM,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:18+00,2021/01/20 03:59:59+00,,IN
-63.581705063,44.643462427,9556710,TRE141994,TRE141994,TRE,,,,WOOD,,OSP,Y,,QURU,QURU,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:12+00,2021/01/20 03:59:59+00,,IN
-63.5812035229999,44.6442551430001,9556711,TRE142022,TRE142022,TRE,,,,WOOD,,OSP,Y,,TIEU2,TIEU2,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:45+00,2021/01/20 03:59:59+00,,IN
-63.581465852,44.6422037820001,9556712,TRE142317,TRE142317,TRE,,,,WOOD,,OSP,Y,,CHPI,CHPI,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 16:06:57+00,2021/01/20 03:59:59+00,,IN
-63.5807698309999,44.643615842,9556713,TRE142054,TRE142054,TRE,,,,WOOD,,OSP,Y,,ACPL,ACPL,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:37+00,2021/01/20 03:59:59+00,,IN
-63.5815757349999,44.643345712,9556714,TRE142186,TRE142186,TRE,,,,WOOD,,OSP,Y,,COKO,COKO,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:14+00,2021/01/20 03:59:59+00,,IN
-63.5832060019999,44.6423844280001,9556715,TRE142172,TRE142172,TRE,,,,WOOD,,OSP,Y,,BENI,BENI,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:09+00,2021/01/20 03:59:59+00,,IN
-63.580714562,44.6434972370001,9556716,TRE142238,TRE142238,TRE,,,,WOOD,,OSP,Y,,QURO,QURO,,M,,INS,,The Public Gardens,,LCTS,2021/01/20 16:26:31+00,2021/05/19 15:57:49+00,2021/01/20 03:59:59+00,,IN
