CMANAME,date,count,mean,median,max,min,stdDev
Toronto,2024-07-22T16:40:22,329,0.1508618784186691,0.15066125619049797,0.1521417051555245,0.15023385194559558,6.080065240024036E-4
Montreal,2024-07-22T18:21:52,74,0.15600857940769672,0.15523380121920088,0.15787979960452442,0.15513806045048828,0.0010370735985590746
Ottawa,2024-07-22T18:21:52,3026,0.15717130994710785,0.157246081759354,0.15877045691029187,0.15516649186604614,6.339927754276984E-4
Toronto,2024-07-22T18:21:52,211,0.1511193103597976,0.1510601374821196,0.1519277244807334,0.15041737278303627,2.9557142939999555E-4
Calgary,2024-07-22T20:03:22,498,0.133506604392737,0.1334765840816837,0.13529820740206397,0.13195081941833608,7.367428390288158E-4
Montreal,2024-07-23T16:21:18,443,0.15393621294640483,0.15390629859304683,0.15552203819770077,0.15275572240346172,5.069694365501162E-4
Ottawa,2024-07-23T16:21:18,2052,0.15511675140438624,0.15518462937544236,0.1564942598344458,0.1533896923063924,7.990663354292709E-4
Montreal,2024-07-23T18:02:47,131,0.15462989555436754,0.154873682345948,0.15534964203845214,0.15358969569199743,6.669783351148671E-4
Ottawa,2024-07-23T18:02:47,1686,0.15678677420515633,0.15667328893620355,0.1587733030320799,0.155292019247881,7.957189066281493E-4
Toronto,2024-07-23T18:02:47,793,0.16025840545602768,0.16017447965623458,0.16231527924548816,0.1585997343062684,8.987093756993299E-4
Calgary,2024-07-23T19:44:16,1250,0.13763784691398295,0.13762724628202266,0.14059464633490087,0.13496661186201767,9.545055730541744E-4
Vancouver,2024-07-23T19:44:16,196,0.14691632622153275,0.14715448064495154,0.14839276671425738,0.14564825594407402,8.589349118334408E-4
Halifax,2024-07-24T16:02:12,778,0.151545012467631,0.1516518880157558,0.15338693559180314,0.1496451795100533,8.953625769509174E-4
Calgary,2024-07-24T19:25:11,967,0.135637985637525,0.1355244111500498,0.13787101209188452,0.13421827554686355,8.486098796116084E-4
Vancouver,2024-07-24T19:25:11,16,0.15580019603776377,0.15622651576976757,0.1564971703776695,0.1549316048620238,6.080835842142933E-4
Vancouver,2024-07-24T21:06:41,25,0.16207124723681718,0.16234688382422952,0.16240130633780922,0.1614672094581538,3.825109765429604E-4
Halifax,2024-07-25T15:43:07,175,0.14464042969508129,0.14447849035722682,0.1455294191838311,0.14390371739852514,6.881790122230216E-4
Toronto,2024-07-25T17:24:36,89,0.1714658347236975,0.17125023923668561,0.1729998886586425,0.17067947983734544,6.844637676284179E-4
Winnipeg,2024-07-25T19:06:06,555,0.13511860219401792,0.1351160882975933,0.13649514317521896,0.13333049416536416,6.028933485912146E-4
Vancouver,2024-07-25T20:47:35,136,0.1631801528796092,0.16312368733568589,0.16402271752144218,0.1623776555058202,3.971172910912847E-4
