CMANAME,date,count,mean,median,max,min,stdDev
Ottawa,2024-08-21T17:15:54,4,1.184021433921204E-5,1.2323224030177536E-5,1.3800235826570347E-5,9.37187178352095E-6,1.858932620924153E-6
Winnipeg,2024-08-21T17:15:54,795,2.460907529896493E-5,2.3628809373346625E-5,4.1591381887002566E-5,7.475526217597907E-6,7.969964646133825E-6
Winnipeg,2024-08-21T18:57:24,108,3.1957756730015136E-5,3.207242360508999E-5,4.0972328861284924E-5,1.1684773198789632E-5,8.049912563561705E-6
Halifax,2024-08-22T15:15:16,770,1.2949027266103349E-5,1.2778997644432667E-5,3.002192352143783E-5,-5.058606348034621E-6,8.800047929001128E-6
Halifax,2024-08-22T16:56:45,887,9.357587509131407E-6,9.862551070943162E-6,2.3037177015810277E-5,-6.743833637306213E-6,7.837528520126333E-6
Ottawa,2024-08-22T16:56:45,2957,7.215972286463844E-6,7.775308545078516E-6,2.274383587065785E-5,-1.012191842165622E-5,7.066765657531349E-6
Toronto,2024-08-22T16:56:45,260,2.7482483454033912E-5,2.609245910316686E-5,4.578518201014446E-5,1.5320984037734624E-5,9.186199180786176E-6
Toronto,2024-08-22T18:38:15,16,4.044761984587524E-5,4.083364183315913E-5,4.083364183318815E-5,2.7020325433132186E-5,4.553925441582447E-6
Winnipeg,2024-08-22T18:38:15,2,2.46790658909351E-5,2.735283632175006E-5,2.735283632175006E-5,2.0668410244712658E-5,3.3422130385187086E-6
Calgary,2024-08-22T20:19:44,87,1.7107223798813476E-5,2.3403714187264567E-5,2.515816914799012E-5,7.950849067113362E-6,7.350078925437821E-6
Halifax,2024-08-23T16:37:37,539,1.041334439101376E-5,1.093548540197384E-5,3.066078069215617E-5,-5.566088020718059E-6,6.94727659971208E-6
Montreal,2024-08-23T16:37:37,459,4.005662821970958E-5,4.012290230972959E-5,7.126842683646664E-5,2.3483077434377627E-5,1.0877701063664835E-5
Ottawa,2024-08-23T16:37:37,3546,1.655820373042427E-5,1.7337062835312884E-5,3.08831695292823E-5,-6.302086603686588E-6,7.341727781507929E-6
Montreal,2024-08-23T18:19:06,281,3.376222760265715E-5,3.253560290868982E-5,5.228181556078486E-5,1.38014029289421E-5,8.740802084373048E-6
Ottawa,2024-08-23T18:19:06,2228,1.8792768686658693E-5,1.8281574595607192E-5,3.6078334233061105E-5,7.220072347984997E-6,5.076575358266262E-6
Winnipeg,2024-08-23T18:19:06,795,2.5251354536919885E-5,2.6141342023011952E-5,4.351454117569462E-5,4.696180677086974E-6,7.300588969550699E-6
Calgary,2024-08-23T20:00:36,1250,3.1602266482235163E-5,3.1612178182925874E-5,5.532105205939783E-5,7.576143161704585E-6,1.1047073280244968E-5
Halifax,2024-08-24T16:18:27,1430,1.1303170159957776E-5,1.1094672606189136E-5,2.7812666303380885E-5,-1.545564191474078E-5,7.495871311736101E-6
Montreal,2024-08-24T16:18:27,441,2.3331247897698914E-5,2.3628963041952646E-5,4.4288710341819274E-5,8.518361028102205E-6,8.65889823274873E-6
Ottawa,2024-08-24T16:18:27,2433,9.660398413635495E-6,1.005456165404918E-5,2.0144394511609892E-5,-6.550214948226485E-6,6.009196178953443E-6
Montreal,2024-08-24T17:59:58,34,2.88625196103473E-5,2.7614370992542602E-5,3.288377458588473E-5,2.752270987383509E-5,1.7505634749501927E-6
Ottawa,2024-08-24T17:59:58,394,9.08680980728791E-6,9.38003843231076E-6,1.887805320356639E-5,2.0722209228534904E-6,3.4730373308202177E-6
Toronto,2024-08-24T17:59:58,484,6.966101058135712E-5,6.615526952255829E-5,1.1237895008735043E-4,3.361452399984443E-5,1.782109685015107E-5
Winnipeg,2024-08-24T17:59:58,486,3.034937432857001E-5,3.181445307989701E-5,4.63508556320019E-5,1.8252165318691835E-5,6.4055745050045565E-6
Calgary,2024-08-24T19:41:26,1048,1.4108700925662442E-5,1.5094076260145415E-5,3.097200241736052E-5,-6.495131100387818E-6,8.672007795595144E-6
Winnipeg,2024-08-24T19:41:26,577,2.1195954921117846E-5,1.7813445203734644E-5,3.207734334867856E-5,1.1554941011121174E-5,6.8379492987074175E-6
Halifax,2024-08-25T15:59:19,1131,1.7100714298103256E-5,1.6018741250039733E-5,3.8572718040112845E-5,-9.830629096547846E-6,9.824313847186208E-6
Halifax,2024-08-25T17:40:48,67,1.0399448842535533E-5,1.0895316438586205E-5,1.7160684604816977E-5,3.8908740367524874E-8,5.172199100157614E-6
Ottawa,2024-08-25T17:40:48,2912,1.6961784620238324E-5,1.6561696979722715E-5,3.410743738644436E-5,-4.743489625983407E-6,5.9939231558663E-6
Toronto,2024-08-25T17:40:48,752,8.857954999671478E-5,8.844344382244239E-5,1.3783884060112922E-4,2.3135615265336347E-5,2.612148205735913E-5
Calgary,2024-08-25T19:22:17,425,2.3775180770658298E-5,2.7933873337407067E-5,4.160206978958671E-5,-5.873386634517545E-6,9.406472867296647E-6
Winnipeg,2024-08-25T19:22:17,45,1.379196058277449E-5,1.560377495479734E-5,1.560377495480219E-5,5.1126121434186855E-6,3.6711222502514234E-6
Vancouver,2024-08-25T21:03:47,164,3.660610394233221E-5,3.797808363143976E-5,5.826715279814916E-5,2.464245466929949E-5,6.609521944774421E-6
Montreal,2024-08-26T17:21:40,348,8.947762426921424E-5,9.376414450005658E-5,1.526180421934581E-4,3.208930866094232E-5,2.6730434740262032E-5
Ottawa,2024-08-26T17:21:40,2398,1.8951182294946152E-5,1.9499008940422395E-5,3.806095264739431E-5,-4.6896125240923944E-6,7.68891142713503E-6
Toronto,2024-08-26T17:21:40,728,1.2349554322951792E-4,1.2194280749840379E-4,2.1536076424549E-4,3.869921056319254E-5,4.763520666751703E-5
Winnipeg,2024-08-26T17:21:40,790,5.771427454818726E-6,5.32089830295042E-6,2.249410863443427E-5,-1.2294349289735591E-5,8.092884920624106E-6
Calgary,2024-08-26T19:03:09,782,5.743214214936789E-5,5.539433203155211E-5,9.830210910887899E-5,4.478997652762684E-6,2.0312652844838164E-5
Calgary,2024-08-26T20:44:38,321,1.5307326342724292E-5,1.0450631634738262E-5,3.896163616452851E-5,2.6979689664533605E-6,1.2646571445616802E-5
Halifax,2024-08-27T15:21:00,464,2.695772341733581E-5,2.295330399882355E-5,4.211482190125267E-5,8.623546818846263E-6,9.261351044985166E-6
Halifax,2024-08-27T17:02:30,1065,1.3342638469782413E-5,1.2974417952527505E-5,3.95654424210351E-5,-8.418616011968818E-6,8.693282994441176E-6
Ottawa,2024-08-27T17:02:30,1093,2.4305883991249794E-5,2.3981447842516736E-5,5.537525794356212E-5,9.327907719117833E-6,8.121814765141618E-6
Toronto,2024-08-27T17:02:30,292,7.736782700348027E-5,7.367645352624589E-5,1.499924397093071E-4,4.286004696039533E-5,2.571477037005824E-5
Vancouver,2024-08-27T20:25:29,132,1.159123505347244E-5,1.1604156537098199E-5,2.3389036869090188E-5,-1.2321002031980903E-6,7.227768696410436E-6
Montreal,2024-08-28T16:43:21,459,4.8767068333242414E-5,4.969147530711849E-5,7.131636084527955E-5,2.1289515643720826E-5,8.355863131903255E-6
Ottawa,2024-08-28T16:43:21,931,3.552951753731708E-5,3.463342047613222E-5,4.897798862660877E-5,2.167946513508461E-5,6.850001270442304E-6
Ottawa,2024-08-28T18:24:49,536,2.9996627322266516E-5,3.144597940263527E-5,4.110106237934003E-5,1.3167345969112004E-5,8.017574215460796E-6
Vancouver,2024-08-28T20:06:20,196,7.072260166691036E-5,6.505972655079197E-5,1.0746412590398215E-4,4.4415191950889144E-5,1.5929359008111152E-5
Halifax,2024-08-29T16:24:12,1196,6.789846637907813E-6,6.085021330545583E-6,2.91923988698109E-5,-7.816891411499372E-6,7.521286310719132E-6
Montreal,2024-08-29T16:24:12,459,3.77727936684561E-5,3.6391699250544265E-5,6.478599971164746E-5,1.7652879250815957E-5,1.0755697390422357E-5
Ottawa,2024-08-29T16:24:12,3545,2.1035159191030645E-5,2.0966140770279743E-5,3.481071325952718E-5,4.878440449825201E-6,6.194530076890333E-6
Toronto,2024-08-29T16:24:12,161,3.0278527053146475E-5,3.172187132741745E-5,4.4096606870879334E-5,2.4019876490599733E-5,4.28036354899744E-6
Montreal,2024-08-29T18:05:41,459,4.3836745485919224E-5,4.635673543465093E-5,5.672441348603503E-5,2.415130438747726E-5,8.449696956289456E-6
Ottawa,2024-08-29T18:05:41,3545,1.8719924272864595E-5,1.971358137010646E-5,3.222793020543064E-5,5.3170010687565005E-6,6.617827703018051E-6
Toronto,2024-08-29T18:05:41,317,3.373345244136401E-5,3.407599504911109E-5,3.983739588878062E-5,1.975366285477395E-5,3.862475779856454E-6
Calgary,2024-08-29T19:47:11,1126,2.801945538380739E-5,2.5543152757083637E-5,8.450035238653711E-5,-9.238309758091654E-6,2.1596822446765712E-5
Vancouver,2024-08-29T19:47:11,196,4.7330334654334554E-5,4.917170949807163E-5,8.191652887044067E-5,3.152562931057492E-5,9.046856638182333E-6
Vancouver,2024-08-29T21:28:40,196,3.3402811212808336E-5,3.393167251499655E-5,3.801738809236587E-5,-8.347536208939326E-7,8.239602115290781E-6
Toronto,2024-08-30T17:46:31,799,4.96985160013409E-5,4.7956076691119634E-5,9.305799176220666E-5,1.9788047211469164E-5,1.438013572076645E-5
Winnipeg,2024-08-30T17:46:31,790,1.3193157603247097E-5,1.5361697362639603E-5,2.3364240405515067E-5,1.317190623239011E-7,5.429292101980937E-6
Calgary,2024-08-30T19:28:00,535,2.3747987515271885E-5,2.3043392724295046E-5,5.9133086324495625E-5,-2.8324267376029625E-8,1.131985720312972E-5
Vancouver,2024-08-30T19:28:00,196,5.3607189116907197E-5,4.732770637199665E-5,1.082664020941135E-4,2.463922101011967E-5,2.192013981331166E-5
Winnipeg,2024-08-30T19:28:00,471,1.6043525843319522E-5,1.5796872383014527E-5,2.849753882251928E-5,8.089416041905393E-6,4.8683879337988325E-6
Vancouver,2024-08-30T21:09:30,196,3.0308028844115558E-5,3.60099365934707E-5,6.371861244667506E-5,1.5027014205617274E-5,1.1365040276615987E-5
