CMANAME,date,count,mean,median,max,min,stdDev
Montreal,2024-06-20T16:41:09,250,0.0360677552907114,0.03459541922635281,0.046178312710139675,0.034454899559156794,0.0031757378529811277
Ottawa,2024-06-20T16:41:09,1265,0.03876500686204653,0.03934984547976476,0.040974353612146346,0.03460008145795505,0.0019486431543467141
Toronto,2024-06-20T16:41:09,360,0.04098991799633235,0.04023395094407131,0.04540144459219746,0.039906880577365404,0.0017635931907918367
Montreal,2024-06-20T18:22:39,72,0.04267606234484384,0.042416121810703825,0.0434121584162429,0.04241612000820194,4.32855628540415E-4
Ottawa,2024-06-20T18:22:39,1339,0.037746600630769074,0.03824824842227261,0.03962161535863812,0.03546031051702004,0.001191240071965762
Toronto,2024-06-20T18:22:39,703,0.04187701439264543,0.04256035021855911,0.0465498468013947,0.03010575659570602,0.0033303632948362433
Winnipeg,2024-06-20T18:22:39,795,0.03230443705306902,0.03117445282692617,0.03894565626982762,0.027800204232312227,0.003570231747565827
Calgary,2024-06-20T20:04:09,274,0.025065581511701972,0.024929691456391564,0.02639909395473577,0.024347896801298924,4.786798180364524E-4
Vancouver,2024-06-20T20:04:09,116,0.024437071521342918,0.02435241821786639,0.025080692023028258,0.02253077878365243,7.005138676244267E-4
Halifax,2024-06-21T16:22:08,1201,0.034588674732891546,0.035039294416103255,0.04015907449422681,0.02951223962006526,0.002621165410561253
Toronto,2024-06-21T18:03:38,446,0.03467461156258375,0.03318838661241854,0.04119711125827029,0.03085596440499729,0.0039510428345467625
Winnipeg,2024-06-21T18:03:38,777,0.0322976996928085,0.03224623169511225,0.0337876193225616,0.02760832102042694,0.001318970945368206
Calgary,2024-06-21T19:45:07,1099,0.02571071824573398,0.026389748007268846,0.028369580225687648,0.020443219691489985,0.001619748414255728
Toronto,2024-06-22T17:44:37,354,0.034687395005582725,0.03515536333320233,0.03775105444264146,0.03050117115355039,0.0020716546640520725
Winnipeg,2024-06-22T17:44:37,257,0.030786292923348158,0.0302681057179675,0.03255655770057843,0.02943263887529825,8.280550054198964E-4
Calgary,2024-06-22T19:26:07,1226,0.02810201473916865,0.028017487600340098,0.030634216964299913,0.025860060006348478,0.0010927433524263595
Vancouver,2024-06-22T19:26:07,84,0.030514949998674306,0.030514949932730673,0.030514951558273926,0.03051494857215507,0.0
Winnipeg,2024-06-22T19:26:07,261,0.029172981806163328,0.029368087695210897,0.031192765165536016,0.028071439753641576,6.92572356013323E-4
